47.37847, 08.54078
47.37844, 08.54090
47.37842, 08.54099
47.37842, 08.54103
47.37842, 08.54103
47.37843, 08.54116
47.37843, 08.54118
47.37844, 08.54120
47.37846, 08.54122
47.37848, 08.54124
47.37849, 08.54124
47.37850, 08.54125
47.37851, 08.54125
47.37854, 08.54124
47.37858, 08.54122
47.37858, 08.54118
47.37858, 08.54114
47.37859, 08.54108
47.37859, 08.54099
47.37859, 08.54094
47.37858, 08.54092
47.37858, 08.54089
47.37858, 08.54085
47.37858, 08.54079
47.37859, 08.54073
47.37859, 08.54068
47.37859, 08.54066
47.37861, 08.54058
47.37863, 08.54046
47.37865, 08.54037
47.37868, 08.54027
47.37887, 08.53956
47.37904, 08.53895
47.37905, 08.53890
47.37907, 08.53886
47.37914, 08.53869
47.37920, 08.53856
47.37926, 08.53841
47.37930, 08.53828
47.37938, 08.53807
47.37949, 08.53778
47.37961, 08.53755
47.37961, 08.53755
47.37968, 08.53757
47.37979, 08.53761
47.38015, 08.53782
47.38050, 08.53801
47.38068, 08.53807
47.38095, 08.53814
47.38101, 08.53815
47.38107, 08.53815
47.38118, 08.53814
47.38126, 08.53812
47.38138, 08.53811
47.38154, 08.53807
47.38155, 08.53807
47.38168, 08.53803
47.38179, 08.53800
47.38190, 08.53796
47.38207, 08.53788
47.38220, 08.53782
47.38230, 08.53776
47.38232, 08.53775
47.38241, 08.53769
47.38250, 08.53762
47.38263, 08.53754
47.38281, 08.53738
47.38293, 08.53727
47.38305, 08.53716
47.38317, 08.53704
47.38327, 08.53693
47.38338, 08.53679
47.38346, 08.53668
47.38354, 08.53656
47.38360, 08.53647
47.38447, 08.53495
47.38447, 08.53495
47.38421, 08.53452
47.38397, 08.53414
47.38390, 08.53402
47.38390, 08.53402
47.38397, 08.53392
47.38408, 08.53377
47.38420, 08.53361
47.38428, 08.53351
47.38461, 08.53310
47.38462, 08.53309
47.38463, 08.53308
47.38463, 08.53306
47.38464, 08.53304
47.38465, 08.53301
47.38466, 08.53298
47.38465, 08.53293
47.38465, 08.53291
47.38464, 08.53288
47.38463, 08.53286
47.38462, 08.53284
47.38460, 08.53281
47.38459, 08.53278
47.38447, 08.53260
47.38430, 08.53232
47.38423, 08.53221
47.38423, 08.53221
47.38432, 08.53215
47.38437, 08.53210
47.38441, 08.53207
47.38449, 08.53201
47.38453, 08.53199
47.38457, 08.53197
47.38462, 08.53196
47.38472, 08.53195
47.38474, 08.53195
47.38476, 08.53197
47.38477, 08.53197
47.38481, 08.53200
47.38504, 08.53225
47.38504, 08.53225
47.38511, 08.53234
47.38527, 08.53256
47.38532, 08.53263
47.38548, 08.53285
47.38559, 08.53300
47.38570, 08.53315
47.38608, 08.53367
47.38624, 08.53390
47.38640, 08.53412
47.38645, 08.53418
47.38646, 08.53420
47.38650, 08.53426
47.38656, 08.53433
47.38661, 08.53439
47.38664, 08.53444
47.38664, 08.53445
47.38668, 08.53449
47.38668, 08.53450
47.38670, 08.53453
47.38677, 08.53463
47.38686, 08.53475
47.38696, 08.53488
47.38696, 08.53488
47.38700, 08.53495
47.38695, 08.53502
47.38693, 08.53505
47.38689, 08.53510
47.38682, 08.53516
47.38678, 08.53519
47.38662, 08.53533
47.38656, 08.53536
47.38652, 08.53538
47.38651, 08.53538
47.38645, 08.53538
47.38639, 08.53537
47.38634, 08.53536
47.38621, 08.53531
47.38621, 08.53531
47.38613, 08.53524
47.38603, 08.53539
47.38564, 08.53602
47.38537, 08.53649
47.38533, 08.53656
47.38529, 08.53659
47.38529, 08.53659
47.38525, 08.53668
47.38518, 08.53678
47.38527, 08.53690
47.38530, 08.53695
47.38534, 08.53704
47.38542, 08.53719
47.38576, 08.53776
47.38577, 08.53776
47.38590, 08.53796
47.38592, 08.53800
47.38593, 08.53801
47.38606, 08.53821
47.38613, 08.53832
47.38631, 08.53861
47.38634, 08.53867
47.38640, 08.53877
47.38678, 08.53938
47.38695, 08.53965
47.38696, 08.53967
47.38698, 08.53969
47.38703, 08.53975
47.38716, 08.53996
47.38720, 08.54001
47.38755, 08.54057
47.38756, 08.54057
47.38763, 08.54069
47.38770, 08.54078
47.38774, 08.54083
47.38776, 08.54086
47.38779, 08.54089
47.38786, 08.54096
47.38797, 08.54108
47.38831, 08.54150
47.38842, 08.54161
47.38856, 08.54176
47.38861, 08.54181
47.38889, 08.54212
47.38891, 08.54213
47.38916, 08.54241
47.38922, 08.54247
47.38962, 08.54291
47.38965, 08.54294
47.38971, 08.54300
47.38988, 08.54319
47.39037, 08.54356
47.39039, 08.54357
47.39043, 08.54360
47.39062, 08.54373
47.39081, 08.54386
47.39149, 08.54429
47.39206, 08.54457
47.39237, 08.54466
47.39307, 08.54477
47.39343, 08.54484
47.39356, 08.54486
47.39376, 08.54489
47.39389, 08.54489
47.39395, 08.54489
47.39438, 08.54490
47.39458, 08.54491
47.39483, 08.54496
47.39548, 08.54510
47.39579, 08.54519
47.39598, 08.54524
47.39600, 08.54525
47.39601, 08.54525
47.39613, 08.54529
47.39639, 08.54541
47.39641, 08.54542
47.39742, 08.54585
47.39745, 08.54587
