41.23342, -8.66659
41.23350, -8.66659
41.23372, -8.66661
41.23393, -8.66666
41.23417, -8.66678
41.23434, -8.66687
41.23437, -8.66689
41.23451, -8.66700
41.23470, -8.66713
41.23486, -8.66727
41.23510, -8.66742
41.23540, -8.66753
41.23542, -8.66753
41.23551, -8.66756
41.23560, -8.66758
41.23571, -8.66761
41.23582, -8.66764
41.23586, -8.66765
41.23611, -8.66773
41.23635, -8.66778
41.23635, -8.66778
41.23666, -8.66778
41.23680, -8.66778
41.23702, -8.66781
41.23743, -8.66784
41.23773, -8.66788
41.23796, -8.66790
41.23807, -8.66792
41.23815, -8.66795
41.23815, -8.66795
41.23848, -8.66797
41.23850, -8.66797
41.23854, -8.66795
41.23856, -8.66794
41.23857, -8.66792
41.23860, -8.66782
41.23853, -8.66744
41.23852, -8.66740
41.23846, -8.66724
41.23840, -8.66706
41.23838, -8.66699
41.23833, -8.66681
41.23830, -8.66672
41.23827, -8.66659
41.23825, -8.66652
41.23821, -8.66644
41.23818, -8.66637
41.23813, -8.66630
41.23804, -8.66618
41.23794, -8.66609
41.23791, -8.66607
41.23787, -8.66604
41.23782, -8.66601
41.23777, -8.66599
41.23772, -8.66597
41.23764, -8.66595
41.23748, -8.66592
41.23748, -8.66592
41.23737, -8.66588
41.23733, -8.66586
41.23730, -8.66584
41.23727, -8.66583
41.23726, -8.66581
41.23725, -8.66580
41.23723, -8.66579
41.23722, -8.66577
41.23721, -8.66574
41.23719, -8.66571
41.23719, -8.66569
41.23718, -8.66567
41.23718, -8.66566
41.23718, -8.66564
41.23718, -8.66560
41.23719, -8.66555
41.23720, -8.66549
41.23722, -8.66539
41.23729, -8.66529
41.23769, -8.66471
41.23769, -8.66470
41.23769, -8.66470
41.23782, -8.66452
41.23786, -8.66446
41.23791, -8.66438
41.23798, -8.66426
41.23801, -8.66418
41.23805, -8.66410
41.23810, -8.66397
41.23816, -8.66380
41.23828, -8.66339
41.23833, -8.66325
41.23846, -8.66276
41.23853, -8.66252
41.23856, -8.66236
41.23859, -8.66220
41.23862, -8.66201
41.23865, -8.66186
41.23866, -8.66175
41.23867, -8.66170
41.23871, -8.66145
41.23874, -8.66116
41.23877, -8.66084
41.23881, -8.66054
41.23888, -8.66004
41.23890, -8.65988
41.23893, -8.65969
41.23899, -8.65950
41.23904, -8.65927
41.23907, -8.65916
41.23908, -8.65910
41.23909, -8.65905
41.23912, -8.65882
41.23915, -8.65862
41.23916, -8.65856
41.23917, -8.65849
41.23921, -8.65822
41.23922, -8.65810
41.23923, -8.65802
41.23926, -8.65782
41.23929, -8.65756
41.23930, -8.65751
41.23945, -8.65645
41.23945, -8.65645
41.23943, -8.65644
41.23941, -8.65642
41.23940, -8.65640
41.23938, -8.65638
41.23937, -8.65636
41.23936, -8.65634
41.23935, -8.65632
41.23934, -8.65629
41.23934, -8.65627
41.23933, -8.65624
41.23933, -8.65622
41.23933, -8.65619
41.23933, -8.65616
41.23934, -8.65612
41.23935, -8.65609
41.23935, -8.65607
41.23936, -8.65605
41.23938, -8.65603
41.23939, -8.65601
41.23940, -8.65599
41.23942, -8.65597
41.23944, -8.65596
41.23945, -8.65595
41.23947, -8.65594
41.23949, -8.65593
41.23951, -8.65592
41.23953, -8.65592
41.23958, -8.65579
41.23964, -8.65570
41.23966, -8.65558
41.23975, -8.65498
41.23979, -8.65467
41.23994, -8.65367
41.24010, -8.65246
41.24012, -8.65232
41.24026, -8.65138
41.24039, -8.65044
41.24040, -8.65030
41.24042, -8.65020
41.24046, -8.65007
41.24048, -8.65001
41.24052, -8.64991
41.24055, -8.64983
41.24060, -8.64973
41.24064, -8.64963
41.24069, -8.64949
41.24070, -8.64948
41.24072, -8.64942
41.24077, -8.64931
41.24079, -8.64927
41.24081, -8.64924
41.24084, -8.64919
41.24086, -8.64916
41.24088, -8.64914
41.24089, -8.64912
41.24092, -8.64909
41.24097, -8.64903
41.24111, -8.64892
41.24128, -8.64882
41.24146, -8.64871
41.24153, -8.64867
41.24159, -8.64863
41.24165, -8.64860
41.24170, -8.64858
41.24174, -8.64856
41.24180, -8.64854
41.24187, -8.64852
41.24193, -8.64852
41.24201, -8.64852
41.24216, -8.64851
41.24224, -8.64851
41.24232, -8.64851
41.24238, -8.64851
41.24242, -8.64851
41.24245, -8.64851
41.24248, -8.64852
41.24253, -8.64853
41.24260, -8.64857
41.24265, -8.64860
41.24270, -8.64863
41.24277, -8.64868
41.24281, -8.64871
41.24285, -8.64873
41.24287, -8.64874
41.24290, -8.64874
41.24294, -8.64875
41.24297, -8.64875
41.24301, -8.64874
41.24303, -8.64873
41.24308, -8.64871
41.24312, -8.64869
41.24315, -8.64867
41.24318, -8.64864
41.24324, -8.64859
41.24324, -8.64859
41.24324, -8.64857
41.24324, -8.64854
41.24324, -8.64852
41.24325, -8.64850
41.24325, -8.64847
41.24326, -8.64845
41.24326, -8.64843
41.24327, -8.64841
41.24321, -8.64832
41.24315, -8.64825
41.24306, -8.64816
41.24303, -8.64813
41.24299, -8.64807
41.24287, -8.64793
41.24286, -8.64792
41.24281, -8.64786
41.24276, -8.64781
41.24265, -8.64772
41.24246, -8.64757
41.24239, -8.64750
41.24186, -8.64701
41.24153, -8.64670
41.24140, -8.64660
41.24079, -8.64598
41.24079, -8.64598
41.24067, -8.64595
41.24055, -8.64587
41.24052, -8.64586
41.24051, -8.64586
41.24047, -8.64584
41.24043, -8.64584
41.24037, -8.64584
41.24034, -8.64584
41.24030, -8.64585
41.24027, -8.64587
41.24024, -8.64588
41.24019, -8.64592
41.24018, -8.64593
41.24015, -8.64596
41.24013, -8.64598
41.24011, -8.64601
41.24010, -8.64603
41.24008, -8.64605
41.24007, -8.64608
41.24006, -8.64612
41.24005, -8.64615
41.24004, -8.64619
41.24004, -8.64622
41.24003, -8.64625
41.24003, -8.64630
41.24003, -8.64636
41.24004, -8.64640
41.24005, -8.64645
41.24006, -8.64651
41.24008, -8.64655
41.24009, -8.64658
41.24011, -8.64660
41.24012, -8.64663
41.24015, -8.64667
41.24017, -8.64670
41.24021, -8.64673
41.24024, -8.64675
41.24028, -8.64677
41.24032, -8.64679
41.24036, -8.64680
41.24040, -8.64680
41.24044, -8.64680
41.24048, -8.64679
41.24052, -8.64678
41.24055, -8.64676
41.24059, -8.64673
41.24061, -8.64671
41.24063, -8.64669
41.24067, -8.64665
41.24070, -8.64659
41.24072, -8.64656
41.24073, -8.64654
41.24075, -8.64650
41.24076, -8.64647
41.24077, -8.64642
41.24079, -8.64635
41.24079, -8.64630
41.24080, -8.64624
41.24080, -8.64620
41.24080, -8.64616
41.24080, -8.64611
41.24081, -8.64605
41.24081, -8.64600
41.24087, -8.64584
41.24087, -8.64575
41.24086, -8.64566
41.24085, -8.64549
41.24084, -8.64540
41.24084, -8.64532
41.24083, -8.64521
41.24081, -8.64512
41.24079, -8.64497
41.24076, -8.64479
41.24071, -8.64454
41.24067, -8.64436
41.24062, -8.64410
41.24057, -8.64390
41.24048, -8.64354
41.24044, -8.64338
41.24036, -8.64311
41.24015, -8.64230
41.24011, -8.64217
41.24008, -8.64204
41.24004, -8.64188
41.23998, -8.64168
41.23991, -8.64142
41.23988, -8.64128
41.23982, -8.64107
41.23975, -8.64080
41.23970, -8.64062
41.23963, -8.64031
41.23956, -8.63996
41.23948, -8.63952
41.23946, -8.63940
41.23945, -8.63932
41.23943, -8.63915
41.23942, -8.63903
41.23940, -8.63876
41.23937, -8.63820
41.23937, -8.63815
41.23939, -8.63769
41.23943, -8.63720
41.23945, -8.63695
41.23947, -8.63679
41.23948, -8.63671
41.23953, -8.63638
41.23957, -8.63611
41.23964, -8.63569
41.23969, -8.63539
41.23974, -8.63506
41.23978, -8.63484
41.23982, -8.63453
41.23986, -8.63428
41.23989, -8.63410
41.23992, -8.63394
41.23995, -8.63378
41.24000, -8.63352
41.24005, -8.63328
41.24013, -8.63302
41.24015, -8.63292
41.24033, -8.63241
41.24039, -8.63226
41.24048, -8.63205
41.24099, -8.63094
41.24104, -8.63083
41.24114, -8.63061
41.24122, -8.63044
41.24128, -8.63028
41.24133, -8.63017
41.24136, -8.63008
41.24144, -8.62985
41.24148, -8.62969
41.24152, -8.62956
41.24155, -8.62944
41.24159, -8.62926
41.24162, -8.62911
41.24166, -8.62889
41.24169, -8.62875
41.24171, -8.62861
41.24173, -8.62834
41.24175, -8.62813
41.24176, -8.62792
41.24176, -8.62771
41.24175, -8.62745
41.24175, -8.62726
41.24174, -8.62710
41.24172, -8.62691
41.24170, -8.62674
41.24167, -8.62654
41.24163, -8.62628
41.24162, -8.62627
41.24159, -8.62611
41.24154, -8.62584
41.24147, -8.62551
41.24138, -8.62501
41.24128, -8.62451
41.24123, -8.62425
41.24115, -8.62387
41.24114, -8.62380
41.24112, -8.62370
41.24109, -8.62358
41.24107, -8.62351
41.24100, -8.62316
41.24091, -8.62270
41.24085, -8.62239
41.24079, -8.62212
41.24073, -8.62188
41.24068, -8.62165
41.24062, -8.62136
41.24055, -8.62109
41.24044, -8.62069
41.24040, -8.62053
41.24030, -8.62022
41.24020, -8.61989
41.24009, -8.61954
41.24008, -8.61953
41.24000, -8.61929
41.23996, -8.61915
41.23994, -8.61908
41.23985, -8.61879
41.23984, -8.61875
41.23981, -8.61855
41.23969, -8.61817
41.23957, -8.61772
41.23952, -8.61752
41.23946, -8.61731
41.23943, -8.61716
41.23939, -8.61694
41.23935, -8.61669
41.23932, -8.61646
41.23929, -8.61624
41.23927, -8.61609
41.23924, -8.61572
41.23924, -8.61557
41.23924, -8.61553
41.23923, -8.61542
41.23923, -8.61530
41.23923, -8.61508
41.23924, -8.61477
41.23925, -8.61449
41.23928, -8.61422
41.23931, -8.61389
41.23936, -8.61329
41.23942, -8.61270
41.23947, -8.61216
41.23952, -8.61163
41.23957, -8.61114
41.23960, -8.61079
41.23962, -8.61067
41.23966, -8.61025
41.23971, -8.60961
41.23976, -8.60918
41.23979, -8.60890
41.23981, -8.60868
41.23982, -8.60863
41.23982, -8.60857
41.23984, -8.60836
41.23989, -8.60780
41.23996, -8.60696
41.24001, -8.60648
41.24004, -8.60619
41.24006, -8.60590
41.24006, -8.60587
41.24008, -8.60575
41.24009, -8.60561
41.24015, -8.60500
41.24019, -8.60449
41.24023, -8.60389
